sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
39,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4366942179899471,0.5380107639957205,0.16068213201637094,0.2603067004519095,-0.032926797486811765,0.06773978762055288,0.4879527103976551,0.21276355755062182,0.015101483152344858
40,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4333080851367029,0.5305822276504207,0.16852216976397927,0.2675186001036725,-0.03208060968806037,0.06999639135191171,0.4831757751594986,0.2203561053273704,0.017645542549235588
41,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4202817624983494,0.5216014004194748,0.23562068164701652,0.3309120495245921,-0.060658658085760875,0.036861121852087286,0.46824071271041756,0.2846569806020634,-0.008595595317082181
42,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4595412427617058,0.5589309780678643,0.17023166097939862,0.27417211823766224,-0.05590392432341962,0.0502246005575237,0.5102969112943613,0.22304346770031716,-0.00429669073887149
43,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.45690619078437694,0.5565227570490228,0.19455241614200436,0.3015637015197531,-0.022893629303093188,0.07596086769360327,0.5066813652449887,0.25084252001912294,0.025049029144190316
44,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.44287099323329593,0.5432980533041187,0.22794489264441942,0.32924786162734637,-0.030642758237682366,0.07243047965808536,0.4950351495967973,0.28058749403127553,0.0233379963711214
45,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4807286963219418,0.5830829226974582,0.21395468767654097,0.3147621105768207,-0.02301122839860914,0.07983388935132135,0.5263321723541006,0.26286907992874936,0.027927044634117975
46,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.45970828469363045,0.5597622736237456,0.2184780821579182,0.3227899817021031,-0.06179850435081202,0.037282865333006954,0.5138002724797524,0.2675160796294943,-0.010184006289485563
47,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.44066610746211643,0.5401790606023538,0.19133698826383871,0.29004234095521486,-0.009566697839923033,0.08813133830249825,0.4915530415343483,0.24037200355485347,0.03881318002677662
48,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4329918120685257,0.5312620746559438,0.21260914358240635,0.3148699147032089,-0.0226732406824684,0.07591898504079436,0.47788894709334057,0.2660024143828369,0.026114570242404284
49,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4392223674586976,0.5374202450719252,0.19546000120518714,0.2984551435651485,-0.06928880785705094,0.032514703298927194,0.4917770296022863,0.2445132878312876,-0.019819009351256172
50,60,PRESENT,PRESENT,UNDECIDED,FALSE,UNDECIDED,0.4425172747117497,0.5395076478128185,0.18303582821462738,0.2818043216784252,0.00348279290729242,0.10706741300890293,0.49378771211482514,0.23516235317812692,0.05638297665060682
