sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
89,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.2300598135751279,0.35223280036995225,-0.016694857879097025,0.10073563873219987,-0.02111436410611328,0.0955626657892267,0.2876112389589131,0.04553286953786145,0.03975139722964786
90,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.22877633846489218,0.35112936703647596,-0.11601047609801832,0.0010920080740366989,-0.0748952305148487,0.05951545684221626,0.2885259253855869,-0.054336782243428215,-0.0063293205137011374
91,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23951131535384043,0.3464519208505569,-0.018831187960929807,0.09021695011429298,-0.0728692753376528,0.041647618815394166,0.292875948860686,0.03498052775255276,-0.01651408633670666
92,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.20800039827810635,0.32027038114696643,-0.06259031282394803,0.05651561549179246,-0.03999649426897178,0.07537529601149029,0.2612859243037267,-0.007173750805852668,0.017790471870584836
93,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.19870621160732757,0.30902722080002626,-0.0728578032731772,0.03431269821685867,-0.04167949430357276,0.07762387197872078,0.2559688034997069,-0.020767727147863863,0.02262363715943786
94,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.24574161252080925,0.358518025332282,-0.05852062519128315,0.061534833366440056,-0.03628170197436498,0.0791622139126463,0.30830026818806955,1.8730839550922296e-4,0.02015916575004728
95,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.22202267476055895,0.3406369265629431,-0.056906083257059925,0.06314933677193574,-0.07688935565498628,0.056928351175956876,0.27965497980652004,3.845876412316651e-4,-0.002986925731965996
96,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.21140357471933605,0.3351248250566384,-0.08286686013398681,0.04686667125396857,-0.09169544253046791,0.04614538607420915,0.27935220026998914,-0.021564743282225792,-0.02422832721646428
97,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.21684201099839331,0.33251040404148813,-0.05337234188188217,0.058211858862450894,-0.10981031063162003,-0.003005722114595044,0.27772080665470766,0.0026954872805251243,-0.060785426597285364
97,45,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2415696283700203,0.33351451399230725,-0.05158269078322647,0.034975602004585576,-0.09771272431799866,-0.012606061332813168,0.28670836025684815,-0.003923040007522368,-0.05412470182755273
98,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2266405029202998,0.34262538227181616,-0.03872424276413522,0.07735490995975317,-0.06421328843921498,0.049823760418718055,0.28870073531681645,0.019195701882763705,-0.004596404017752418
99,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.2208473591680938,0.32899105785357324,-0.09444321033523406,0.020163025642389698,-0.1381551831463233,-0.022165764767366702,0.2721230298595832,-0.033470761024798096,-0.07960656223480536
99,45,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.22513864186177934,0.3178728393812949,-0.07701326612453702,0.012530591639242139,-0.10468080373394634,-0.009642825000185373,0.26871960452028454,-0.029479669315678494,-0.0528434602327678
99,60,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2320530074123411,0.31514160157113313,-0.05453691215752127,0.023177991144294918,-0.08377836945984435,-0.004754896865955094,0.27037045466792287,-0.01719740174598377,-0.042397025886378316
100,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23511038811195617,0.35676854201251595,-0.03081495103520504,0.0871499056865139,-0.0717718034256094,0.045592064443885805,0.28907378163853986,0.027329873246635328,-0.012233144019355113
